Country,Region,Q1,Q25,Q26
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,3,3
Malaysia,Asia,98,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,2,5
Malaysia,Asia,3,2,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,2,1
Malaysia,Asia,2,2,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,98,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,1,5
Malaysia,Asia,3,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,99,99
Malaysia,Asia,2,1,5
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,5,5
Malaysia,Asia,3,1,1
Malaysia,Asia,2,99,99
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,4
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,5
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,98,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,98,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,5
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,2
Malaysia,Asia,2,2,4
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,1,1,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,4,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,2,2
Malaysia,Asia,4,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,3,3
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,1,1
Malaysia,Asia,2,2,3
Malaysia,Asia,98,1,1
Malaysia,Asia,3,99,99
Malaysia,Asia,2,1,1
Malaysia,Asia,1,3,1
Malaysia,Asia,3,1,99
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,4,2,2
Malaysia,Asia,3,5,3
Malaysia,Asia,4,1,2
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,3,2
Malaysia,Asia,2,2,2
Malaysia,Asia,98,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,2,4
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,2
Malaysia,Asia,3,2,2
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,4,99,99
Malaysia,Asia,2,1,2
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,1,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,2,2
Malaysia,Asia,1,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,2,2
Malaysia,Asia,3,2,2
Malaysia,Asia,3,2,2
Malaysia,Asia,2,2,2
Malaysia,Asia,1,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,2,1,1
Malaysia,Asia,2,2,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,1,2
Malaysia,Asia,2,1,1
Malaysia,Asia,2,99,99
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,2
Malaysia,Asia,2,3,3
Malaysia,Asia,3,1,3
Malaysia,Asia,1,3,3
Malaysia,Asia,98,5,5
Malaysia,Asia,2,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,2
Malaysia,Asia,1,1,1
Malaysia,Asia,1,2,2
Malaysia,Asia,1,3,2
Malaysia,Asia,1,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,3
Malaysia,Asia,2,2,99
Malaysia,Asia,1,1,1
Malaysia,Asia,4,3,3
Malaysia,Asia,4,3,3
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,3,3
Malaysia,Asia,1,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,2
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,1,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,99,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,1,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,3,1,1
Malaysia,Asia,2,2,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,2,2,2
Malaysia,Asia,3,1,3
Malaysia,Asia,3,2,2
Malaysia,Asia,2,3,3
Malaysia,Asia,2,3,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,3,2
Malaysia,Asia,3,1,2
Malaysia,Asia,3,1,2
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,2,2
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,2,2
Malaysia,Asia,2,4,4
Malaysia,Asia,3,1,1
Malaysia,Asia,3,2,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,99,99
Malaysia,Asia,2,2,2
Malaysia,Asia,3,5,5
Malaysia,Asia,3,2,2
Malaysia,Asia,3,1,2
Malaysia,Asia,3,2,1
Malaysia,Asia,4,99,4
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,3,2,2
Malaysia,Asia,3,2,2
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,4,1,1
Malaysia,Asia,98,2,2
Malaysia,Asia,2,2,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,2
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,1,2
Malaysia,Asia,3,1,2
Malaysia,Asia,3,2,2
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,2,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,2
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,3,2
Malaysia,Asia,2,2,3
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,3,2
Malaysia,Asia,2,1,3
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,2
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,98,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,99,1,1
Malaysia,Asia,3,2,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,4,3
Malaysia,Asia,3,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,3,3
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,2,3
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,3
Malaysia,Asia,2,1,3
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,3
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,99,99
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,2
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,99,99
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,2,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,1,1,3
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,1,1,3
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,2
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,4,4
Malaysia,Asia,3,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,2,1,2
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,4,1,1
Malaysia,Asia,2,2,4
Malaysia,Asia,3,2,2
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,1,1,1
Malaysia,Asia,3,NA,NA
Malaysia,Asia,1,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,3,2,2
Malaysia,Asia,2,1,1
Malaysia,Asia,1,2,3
Malaysia,Asia,3,1,1
Malaysia,Asia,2,3,2
Malaysia,Asia,1,1,1
Malaysia,Asia,1,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,4,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,3,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,2,1,1
Malaysia,Asia,3,1,1
Malaysia,Asia,2,NA,NA
Malaysia,Asia,2,1,1
Malaysia,Asia,98,NA,NA
Malaysia,Asia,98,NA,NA
Malaysia,Asia,2,NA,NA
Malaysia,Asia,98,NA,NA
Malta,Europe,2,1,5
Malta,Europe,1,2,1
Malta,Europe,2,2,2
Malta,Europe,2,4,1
Malta,Europe,4,1,1
Malta,Europe,2,5,3
Malta,Europe,3,3,2
Malta,Europe,2,1,5
Malta,Europe,3,3,1
Malta,Europe,4,3,4
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,4
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,4,1,1
Malta,Europe,4,4,2
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,2,4,2
Malta,Europe,2,2,2
Malta,Europe,3,1,1
Malta,Europe,2,NA,NA
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,1,1,1
Malta,Europe,2,2,1
Malta,Europe,2,1,1
Malta,Europe,2,2,2
Malta,Europe,2,2,2
Malta,Europe,2,3,3
Malta,Europe,2,1,1
Malta,Europe,4,1,2
Malta,Europe,1,2,1
Malta,Europe,2,1,1
Malta,Europe,2,3,2
Malta,Europe,3,1,1
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,2,1,3
Malta,Europe,2,3,3
Malta,Europe,2,3,2
Malta,Europe,4,1,1
Malta,Europe,4,1,3
Malta,Europe,2,1,1
Malta,Europe,2,4,1
Malta,Europe,3,2,2
Malta,Europe,2,2,1
Malta,Europe,3,1,2
Malta,Europe,2,5,4
Malta,Europe,3,1,1
Malta,Europe,3,3,1
Malta,Europe,2,2,2
Malta,Europe,1,1,1
Malta,Europe,4,2,2
Malta,Europe,2,1,1
Malta,Europe,2,3,3
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,3,2
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,2,2,3
Malta,Europe,2,1,1
Malta,Europe,3,2,5
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,4,3
Malta,Europe,2,2,2
Malta,Europe,2,1,1
Malta,Europe,4,5,5
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,2,1,2
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,1,2,1
Malta,Europe,4,2,2
Malta,Europe,1,2,2
Malta,Europe,2,1,2
Malta,Europe,4,3,3
Malta,Europe,4,1,5
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,1,1,1
Malta,Europe,2,1,1
Malta,Europe,3,4,2
Malta,Europe,2,1,1
Malta,Europe,3,4,2
Malta,Europe,2,4,5
Malta,Europe,2,1,1
Malta,Europe,2,3,2
Malta,Europe,2,2,2
Malta,Europe,2,1,2
Malta,Europe,2,1,1
Malta,Europe,4,1,1
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,3,4,4
Malta,Europe,3,1,1
Malta,Europe,3,2,2
Malta,Europe,1,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,2,1
Malta,Europe,4,NA,NA
Malta,Europe,4,1,1
Malta,Europe,2,4,4
Malta,Europe,4,NA,NA
Malta,Europe,3,1,1
Malta,Europe,2,3,3
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,3,2
Malta,Europe,2,2,2
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,3,1,1
Malta,Europe,2,99,2
Malta,Europe,2,2,2
Malta,Europe,1,1,1
Malta,Europe,2,NA,NA
Malta,Europe,3,3,3
Malta,Europe,4,2,2
Malta,Europe,4,1,5
Malta,Europe,2,1,1
Malta,Europe,2,1,5
Malta,Europe,3,3,3
Malta,Europe,2,2,5
Malta,Europe,2,1,1
Malta,Europe,3,1,3
Malta,Europe,3,2,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,1
Malta,Europe,3,1,1
Malta,Europe,2,1,2
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,2
Malta,Europe,1,2,2
Malta,Europe,2,1,2
Malta,Europe,4,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,2,1,1
Malta,Europe,1,1,1
Malta,Europe,4,1,1
Malta,Europe,1,1,1
Malta,Europe,4,1,1
Malta,Europe,4,1,1
